Input,Output
1974.06,121.8685304
1975.06,118.2088148
1976.06,119.3067295
1977.06,174.690426
1978.06,178.3501416
1979.06,194.4122268
1980.06,242.7611366
1981.06,212.6701415
1982.06,162.6946914
1983.06,144.4367768
1984.06,161.2714687
1985.06,154.4399995
1986.06,148.625118
1987.06,135.7347863
1988.06,189.776587
1989.06,274.9666342
1990.06,319.4167269
1991.06,430.8139976
1992.06,502.9026694
1993.06,603.7168558
1994.06,549.9767783
1995.06,611.0013164
1996.06,617.8734491
1997.06,671.682248
1998.06,624.6880842
1999.06,670.0567205
2000.06,783.8742669
2001.06,801.0782941
2002.06,927.885082
2003.06,1001.038147
2004.06,840.7627447
2005.06,819.2879667
2006.06,782.6321505
2007.06,831.3830636
2008.06,775.7443276
2009.06,829.2615891
2010.06,992.8294311
2011.06,1137
2012.06,1173
2013.06,1298
2014.06,1419
2015.06,1317
2016.06,
2017.06,
2018.06,
2019.06,
1971.06,129.454056
1972.06,152.9457187
1973.06,191.0571927
1974.06,295.5201183
1975.06,371.3681994
1976.06,444.7171674
1977.06,487.4520006
1978.06,484.4530649
1979.06,532.0611686
1980.06,537.9340842
1981.06,568.0483965
1982.06,499.8226102
1983.06,518.0661355
1984.06,558.3018556
1985.06,470.5829875
1986.06,548.0554921
1987.06,530.1868338
1988.06,668.1378742
1989.06,657.766555
1990.06,657.6021134
1991.06,751.0049642
1992.06,800.3374558
1993.06,752.9782639
1994.06,771.7246107
1995.06,809.8750709
1996.06,786.6887998
1997.06,808.0662128
1998.06,763.4738371
1999.06,827.5204497
2000.06,1048.836321
2001.06,938.4925217
2002.06,985.0161418
2003.06,839.3038264
2004.06,983.5538081
2005.06,1058.368124
2006.06,1023.571547
2007.06,1124.102838
2008.06,1127.095113
2009.06,1043.460297
2010.06,1080.510843
2011.06,1063.289951
2012.06,1114.333662
2013.06,1174.516872
2014.06,1232.697013
2015.06,1231.466201
2016.06,1312.687904
2017.06,1254.407141
2018.06,1259.168502
2019.06,1236.909564
1982.06,359.5942227
1983.06,332.3549603
1984.06,380.5405862
1985.06,399.6889785
1986.06,393.8455724
1987.06,354.2902079
1988.06,347.6377148
1989.06,301.6096543
1990.06,343.1832414
1991.06,384.6669299
1992.06,465.0698607
1993.06,557.6161985
1994.06,544.492268
1995.06,655.140579
1996.06,627.7613446
1997.06,722.9475535
1998.06,686.4050364
1999.06,780.2928247
2000.06,907.3046929
2001.06,889.7135842
2002.06,963.8966755
2003.06,1133.135485
2004.06,1251.899851
2005.06,1290.926279
2006.06,1317.374312
2007.06,1395.975483
2008.06,1276.719726
2009.06,1134.437949
2010.06,1095.233621
2011.06,1220.118526
2012.06,1267.344617
2013.06,1193.757005
2014.06,1204.981127
2015.06,1200.59145
2016.06,1189.918787
2017.06,1128.791476
2018.06,1117.63551
2019.06,1053.639625
1982.06,940.2917672
1983.06,549.1303921
1984.06,889.5160118
1985.06,878.7026565
1986.06,675.5996348
1987.06,570.5220298
1988.06,752.2334138
1989.06,849.0834658
1990.06,926.3500612
1991.06,984.9368204
1992.06,1279.781054
1993.06,1351.953148
1994.06,1185.532789
1995.06,1094.256317
1996.06,1158.149847
1997.06,1180.650559
1998.06,1238.806336
1999.06,1161.084747
2000.06,1098.091241
2001.06,1041.311963
2002.06,986.9700197
2003.06,1030.353055
2004.06,987.0175659
2005.06,1140
2006.06,1138
2007.06,741
2008.06,854
2009.06,912
2010.06,1008
2011.06,1025
2012.06,931
2013.06,616
2014.06,369
2015.06,346
2016.06,
2017.06,
2018.06,
2019.06,
1971.06,177.5034788
1972.06,213.8653775
1973.06,210.6358667
1974.06,208.8416941
1975.06,247.9546574
1976.06,310.9899225
1977.06,368.0446121
1978.06,385.7471154
1979.06,448.9019919
1980.06,476.2930274
1981.06,513.9706527
1982.06,478.4460346
1983.06,384.7902233
1984.06,498.540768
1985.06,438.1369562
1986.06,438.2565677
1987.06,416.4872731
1988.06,486.6992287
1989.06,580.7138745
1990.06,629.9139155
1991.06,649.5170457
1992.06,772.5085364
1993.06,808.2297957
1994.06,818.2491734
1995.06,792.5472916
1996.06,780.3497884
1997.06,815.0545892
1998.06,881.5504203
1999.06,923.7249902
2000.06,978.5502132
2001.06,903.2980774
2002.06,973.0152255
2003.06,967.6117726
2004.06,1048.814827
2005.06,1152.662329
2006.06,1237.411472
2007.06,1145.870083
2008.06,1210.824306
2009.06,1172.545531
2010.06,1262.338214
2011.06,1287.634187
2012.06,1243.760849
2013.06,1095.132461
2014.06,1007.976457
2015.06,951.6809918
2016.06,985.7368378
2017.06,960.3498998
2018.06,913.6208531
2019.06,862.2113405
1971.06,173.3514496
1972.06,190.7971101
1973.06,202.7959354
1974.06,193.1652993
1975.06,177.8510091
1976.06,212.74233
1977.06,256.6327699
1978.06,264.2109753
1979.06,307.706717
1980.06,353.0180704
1981.06,348.9921488
1982.06,315.8375
1983.06,281.4198169
1984.06,328.0731442
1985.06,297.4445638
1986.06,304.1544332
1987.06,286.6298331
1988.06,352.8601912
1989.06,401.4870094
1990.06,436.1444322
1991.06,512.1963024
1992.06,592.0607993
1993.06,655.6714664
1994.06,624.267462
1995.06,688.4801228
1996.06,679.6508819
1997.06,733.7299822
1998.06,703.3047361
1999.06,760.1195146
2000.06,880.1094612
2001.06,858.8777177
2002.06,957.2298303
2003.06,1001.479015
2004.06,974.8366861
2005.06,1008.265351
2006.06,993.4324339
2007.06,1024.57863
2008.06,995.6647087
2009.06,987.3118752
2010.06,1083.179062
2011.06,1181.109147
2012.06,1214.80736
2013.06,1260.085429
2014.06,1324.964301
2015.06,1260.201224
2016.06,1279.074986
2017.06,1326.388253
2018.06,1402.656792
2019.06,1467.205855
1954.06,896.9751167
1955.06,916.4041806
1956.06,948.7859537
1957.06,977.9295496
1958.06,1078.313046
1959.06,1211.078316
1960.06,1238.602824
1961.06,1208.649683
1962.06,1362.058334
1963.06,1358.820156
1964.06,1334.938599
1965.06,1256.817571
1966.06,1446.250944
1967.06,1197.316063
1968.06,1415.083487
1969.06,1636.493861
1970.06,1618.683886
1971.06,1598.040506
1972.06,1710.162395
1973.06,1587.516429
1974.06,1168.577239
1975.06,1219.983304
1976.06,1518.705161
1977.06,1422.774158
1978.06,1375.011043
1979.06,1478.632717
1980.06,1640.136811
1981.06,1634.874773
1982.06,1619.49343
1983.06,1844.951526
1984.06,1767.640043
1985.06,1834.022678
1986.06,1658.351558
1987.06,1800.426588
1988.06,1646.208393
1989.06,1672.923356
1990.06,1290.348088
1991.06,1286.584921
1992.06,1591.401433
1993.06,1256.061457
1994.06,1555.860413
1995.06,1506.521115
1996.06,1278.640457
1997.06,1315.853996
1998.06,1285.203775
1999.06,1133.747513
2000.06,1248.947156
2001.06,1233.914556
2002.06,1111.488053
2003.06,1009.741427
2004.06,1025.819038
2005.06,998.8887167
2006.06,1090.596412
2007.06,1035.717036
2008.06,986.7883568
2009.06,852.7110804
2010.06,877.8181725
2011.06,818.8127342
2012.06,771.4631622
2013.06,880.3993898
2014.06,820.2353374
2015.06,839.1686767
2016.06,722.4539434
2017.06,612.2418986
2018.06,720.6565805
2019.06,690.0566886
1971.06,207.7492414
1972.06,248.3410227
1973.06,282.5036711
1974.06,287.5461284
1975.06,209.38804
1976.06,356.2496093
1977.06,431.7604076
1978.06,418.6500185
1979.06,424.322783
1980.06,529.2058952
1981.06,502.8590557
1982.06,504.11967
1983.06,509.7924345
1984.06,635.6017445
1985.06,815.4914092
1986.06,811.7095662
1987.06,736.5769522
1988.06,645.6866591
1989.06,619.9701268
1990.06,565.3325806
1991.06,533.8563014
1992.06,576.6516367
1993.06,641.4648618
1994.06,639.7592506
1995.06,722.0937542
1996.06,671.2355297
1997.06,681.4691969
1998.06,774.6014061
1999.06,831.8283462
2000.06,854.4891086
2001.06,920.7650273
2002.06,917.0505472
2003.06,992.7461293
2004.06,1000.843081
2005.06,972.217606
2006.06,1012.396263
2007.06,1061.858275
2008.06,1067.532401
2009.06,761.1155078
2010.06,848.3459636
2011.06,823.2357737
2012.06,747.065515
2013.06,709.3720941
2014.06,689.227721
2015.06,675.3133748
2016.06,664.6924341
2017.06,640.5423804
2018.06,586.9258549
2019.06,544.6248605
1982.06,482.6895904
1983.06,473.5184882
1984.06,565.9535447
1985.06,676.7308057
1986.06,647.4074131
1987.06,579.4688532
1988.06,516.5985341
1989.06,496.0842265
1990.06,510.9669946
1991.06,514.0682753
1992.06,585.2736783
1993.06,684.8868117
1994.06,757.3327269
1995.06,780.530306
1996.06,761.9226223
1997.06,767.2568249
1998.06,865.5972378
1999.06,928.3855509
2000.06,960.7100314
2001.06,976.6423609
2002.06,960.1153127
2003.06,1042.679646
2004.06,1069.163315
2005.06,1059.760306
2006.06,1053.44961
2007.06,978.5966863
2008.06,961.5147386
2009.06,708.94393
2010.06,711.3317828
2011.06,656.6478118
2012.06,592.3006625
2013.06,552.6086581
2014.06,530.3218302
2015.06,519.60393
2016.06,509.2691154
2017.06,489.1635299
2018.06,459.944507
2019.06,427.9743159
1989.06,764.4668792
1990.06,691.651409
1991.06,1175.367827
1992.06,1027.634602
1993.06,1017.505416
1994.06,989.7934919
1995.06,869.0077249
1996.06,977.3709051
1997.06,1085.925202
1998.06,1026.222772
1999.06,994.6015541
2000.06,982.448005
2001.06,913.4753543
2002.06,955.8414533
2003.06,1138.697445
2004.06,1164.241122
2005.06,1294.927883
2006.06,1312.927399
2007.06,1519
2008.06,1628.5
2009.06,1410.5
2010.06,1452.5
2011.06,1636.25
2012.06,1717
2013.06,1625.75
2014.06,1557
2015.06,1323.5
2016.06,1430
2017.06,1302
2018.06,1503.75
2019.06,
1971.06,19.31385527
1972.06,105.2976532
1973.06,187.195828
1974.06,294.4434378
1975.06,197.8741614
1976.06,265.2869447
1977.06,347.3708296
1978.06,320.6285685
1979.06,399.741091
1980.06,354.9849456
1981.06,401.1339171
1982.06,371.4202936
1983.06,482.8463817
1984.06,630.2073832
1985.06,675.2420938
1986.06,620.5504555
1987.06,625.0074991
1988.06,688.148949
1989.06,766.7043411
1990.06,746.1046288
1991.06,785.0101617
1992.06,825.6405704
1993.06,774.8525595
1994.06,829.281975
1995.06,828.5153635
1996.06,844.9975104
1997.06,943.5070864
1998.06,955.9845713
1999.06,1003.394225
2000.06,992.9064285
2001.06,958.9103409
2002.06,973.9764752
2003.06,969.4433718
2004.06,1049.642908
2005.06,1045.671512
2006.06,1052.497546
2007.06,1091.313357
2008.06,1131.056499
2009.06,849.0812656
2010.06,954.1405569
2011.06,1070.984029
2012.06,1070.949616
2013.06,1008.000496
2014.06,984.1302527
2015.06,1011.637463
2016.06,1005.74492
2017.06,994.3454016
2018.06,983.5981484
2019.06,1067.375922
1982.06,216.7160988
1983.06,172.7227307
1984.06,200.5165704
1985.06,230.5859291
1986.06,235.1911462
1987.06,219.4792291
1988.06,250.090378
1989.06,265.5314001
1990.06,275.4989861
1991.06,266.5391299
1992.06,311.338411
1993.06,379.5660568
1994.06,502.7474873
1995.06,604.1597858
1996.06,594.4034979
1997.06,661.4364962
1998.06,787.6765436
1999.06,795.1187966
2000.06,905.6562187
2001.06,948.33499
2002.06,971.7244793
2003.06,1073.195964
2004.06,1267.303373
2005.06,1365.43505
2006.06,1311.593198
2007.06,1279.143857
2008.06,1285.501812
2009.06,1166.32607
2010.06,1126.215459
2011.06,1282.645383
2012.06,1404.775213
2013.06,1343.783698
2014.06,1236.897669
2015.06,1281.807613
2016.06,1252.816961
2017.06,1238.996459
2018.06,1283.220177
2019.06,1256.344009
1971.06,284.2716756
1972.06,285.4441159
1973.06,292.4787576
1974.06,266.3243205
1975.06,253.2471019
1976.06,296.1764539
1977.06,338.5646796
1978.06,311.5083653
1979.06,334.1454816
1980.06,340.0076831
1981.06,361.9232977
1982.06,360.6606697
1983.06,402.6881445
1984.06,399.71195
1985.06,430.7365237
1986.06,434.5244077
1987.06,494.4992377
1988.06,496.302992
1989.06,505.2315757
1990.06,460.5566405
1991.06,506.2964221
1992.06,567.4512682
1993.06,541.8016117
1994.06,591.9637478
1995.06,627.3425844
1996.06,650.2124752
1997.06,711.2409683
1998.06,740.2328462
1999.06,717.1580881
2000.06,751.2983731
2001.06,809.1706259
2002.06,840.802452
2003.06,895.3706015
2004.06,989.4014298
2005.06,977.1698706
2006.06,1012.811873
2007.06,1080.140687
2008.06,1068.945269
2009.06,1056.972543
2010.06,1159.720339
2011.06,1170.199126
2012.06,1210.325833
2013.06,1329.204501
2014.06,1362.653026
2015.06,1402.061711
2016.06,1508.060852
2017.06,1506.024111
2018.06,1546.615612
2019.06,1630.947262
1971.06,716.1080634
1972.06,749.4154152
1973.06,749.2171571
1974.06,602.7044609
1975.06,642.7525862
1976.06,752.3892859
1977.06,767.2586393
1978.06,713.7289668
1979.06,775.1889612
1980.06,740.8903192
1981.06,812.2632158
1982.06,792.8339273
1983.06,912.9783034
1984.06,835.8559234
1985.06,885.420435
1986.06,790.4548308
1987.06,939.3466235
1988.06,855.48347
1989.06,921.8999155
1990.06,730.6893479
1991.06,789.7163195
1992.06,890.7077788
1993.06,807.2399517
1994.06,848.512717
1995.06,861.194293
1996.06,877.7956287
1997.06,860.7331448
1998.06,869.5502797
1999.06,782.5283403
2000.06,842.944965
2001.06,868.2122161
2002.06,844.6611645
2003.06,854.9936243
2004.06,940.3891812
2005.06,934.8201871
2006.06,947.4868778
2007.06,985.2240489
2008.06,984.8298783
2009.06,947.2354859
2010.06,957.47124
2011.06,899.0738916
2012.06,863.3330161
2013.06,977.1721989
2014.06,974.6526102
2015.06,1008.093842
2016.06,1032.913925
2017.06,958.8698542
2018.06,1011.966874
2019.06,1056.00292
1971.06,413.5305346
1972.06,430.4069234
1973.06,432.5312241
1974.06,367.5040196
1975.06,364.1995518
1976.06,427.1024556
1977.06,449.761663
1978.06,418.8412863
1979.06,446.1031452
1980.06,451.0598468
1981.06,477.377572
1982.06,472.0668203
1983.06,530.7211227
1984.06,514.5528341
1985.06,553.02628
1986.06,534.615674
1987.06,611.7985991
1988.06,591.1456757
1989.06,617.1093508
1990.06,534.9314867
1991.06,579.0463671
1992.06,641.0539961
1993.06,592.4659286
1994.06,649.8461226
1995.06,677.302237
1996.06,683.1636547
1997.06,745.3255316
1998.06,760.4349536
1999.06,724.4342602
2000.06,770.1765981
2001.06,813.6054566
2002.06,829.0089968
2003.06,871.727105
2004.06,965.4801938
2005.06,924.7209022
2006.06,966.9113309
2007.06,1042.044156
2008.06,1024.468776
2009.06,1006.612615
2010.06,1096.949253
2011.06,1105.45586
2012.06,1150.410858
2013.06,1272.051551
2014.06,1299.143243
2015.06,1355.485517
2016.06,1411.956299
2017.06,1379.710759
2018.06,1389.501949
2019.06,1465.786034
1971.06,676.9341804
1972.06,726.8007384
1973.06,700.5643264
1974.06,554.9609272
1975.06,559.6522062
1976.06,658.5165667
1977.06,651.5665238
1978.06,639.5776997
1979.06,677.9766869
1980.06,715.8544208
1981.06,724.1944723
1982.06,694.830541
1983.06,753.2109015
1984.06,739.3108156
1985.06,765.0259745
1986.06,706.819365
1987.06,777.7098028
1988.06,743.4808414
1989.06,819.5838114
1990.06,691.7869434
1991.06,766.5581114
1992.06,871.4425991
1993.06,827.6041609
1994.06,859.5611533
1995.06,889.0599154
1996.06,863.2484985
1997.06,882.0949299
1998.06,817.5049339
1999.06,806.5022692
2000.06,913.9417298
2001.06,896.414015
2002.06,940.3948845
2003.06,936.6719178
2004.06,911.7552281
2005.06,922.1894665
2006.06,934.3968024
2007.06,985.0583149
2008.06,965.3023751
2009.06,943.6070767
2010.06,1021.938334
2011.06,1093.522731
2012.06,1132.041323
2013.06,1263.051325
2014.06,1308.953567
2015.06,1269.002675
2016.06,1279.156117
2017.06,1302.768765
2018.06,1434.825986
2019.06,1518.404517
1971.06,66.66380252
1972.06,87.99621933
1973.06,111.9211173
1974.06,128.2167135
1975.06,126.4390121
1976.06,155.919227
1977.06,195.6212249
1978.06,210.8057577
1979.06,250.8040393
1980.06,274.5807955
1981.06,297.0983466
1982.06,296.2835667
1983.06,287.6172724
1984.06,363.83622
1985.06,395.4644907
1986.06,384.2797861
1987.06,370.650742
1988.06,373.0210105
1989.06,401.8345874
1990.06,418.9357786
1991.06,461.4219532
1992.06,520.9829498
1993.06,569.0937716
1994.06,646.6335513
1995.06,698.460658
1996.06,710.6139136
1997.06,764.0480623
1998.06,807.0492989
1999.06,843.9246994
2000.06,904.3904514
2001.06,902.4509725
2002.06,941.6527508
2003.06,1001.250673
2004.06,1056.822593
2005.06,1049.462814
2006.06,1008.529777
2007.06,1036.913233
2008.06,1055.012643
2009.06,1013.859313
2010.06,1033.43002
2011.06,1091.194056
2012.06,1095.953682
2013.06,1132.422223
2014.06,1118.451287
2015.06,1149.524486
2016.06,1169.902971
2017.06,1144.383742
2018.06,1169.227103
2019.06,1152.923129
1952.06,157.5115458
1953.06,151.5055705
1954.06,143.7559249
1955.06,136.5875028
1956.06,155.7678755
1957.06,161.0957568
1958.06,168.7485318
1959.06,176.0138245
1960.06,183.6665995
1961.06,177.7574948
1962.06,193.2567859
1963.06,200.425208
1964.06,207.0124067
1965.06,206.2374422
1966.06,213.5027349
1967.06,212.5340292
1968.06,241.5952
1969.06,266.0065834
1970.06,280.3434277
1971.06,281.2152628
1972.06,294.680272
1973.06,301.9455647
1974.06,267.9439948
1975.06,261.163055
1976.06,307.6609283
1977.06,340.5969218
1978.06,328.9724535
1979.06,358.4211066
1980.06,374.5984917
1981.06,392.519547
1982.06,387.4822774
1983.06,417.2215422
1984.06,437.6612323
1985.06,471.0815788
1986.06,464.2037683
1987.06,503.0488666
1988.06,501.3051964
1989.06,530.9475906
1990.06,500.3268036
1991.06,548.3687938
1992.06,611.8054549
1993.06,603.1791307
1994.06,661.3072845
1995.06,701.5192265
1996.06,713.0652297
1997.06,767.6101412
1998.06,787.4713355
1999.06,786.357324
2000.06,834.7085938
2001.06,859.1736614
2002.06,894.7584398
2003.06,940.5339106
2004.06,998.4016017
2005.06,993.4160649
2006.06,997.2498171
2007.06,1041.876773
2008.06,1097.016969
2009.06,1071.289742
2010.06,1149.227393
2011.06,1165.542038
2012.06,1190.350196
2013.06,1274.088079
2014.06,1280.76345
2015.06,1312.917888
2016.06,1370.041523
2017.06,1367.439878
2018.06,1408.022667
2019.06,1456.514877
1991.06,450.87
1992.06,488.075
1993.06,468.78
1994.06,576.4575
1995.06,619.415
1996.06,579.6375
1997.06,756.7425
1998.06,774.91
1999.06,779.6975
2000.06,828.69
2001.06,905.0625
2002.06,935.3975
2003.06,1077
2004.06,1155.715
2005.06,991.0725
2006.06,1052.507259
2007.06,1226.927265
2008.06,1131.758731
2009.06,1125.519545
2010.06,1327.718314
2011.06,1373.715714
2012.06,1490.990799
2013.06,1683.954087
2014.06,1688.925448
2015.06,1750.437402
2016.06,1829.343773
2017.06,1816.988265
2018.06,1770.342586
2019.06,1888.594467
1991.06,625.405
1992.06,701.54
1993.06,658.3375
1994.06,658.4
1995.06,684.2275
1996.06,759.085
1997.06,760.2875
1998.06,809.58
1999.06,723.4275
2000.06,783.085
2001.06,829.3375
2002.06,819.335
2003.06,845.3775
2004.06,942.4275
2005.06,927.0175
2006.06,927.986304
